"","IGKV1D-43","IGKV2-29","IGKV5-2","SLAMF7","IGKC","TXNDC5","IL12RB2","BLOC1S5-TXNDC5","IGKV6-21","IGJ","IGKV1-8","IGKV7-3","IGKV3-20","FAM46C","IGKV3-11","IGKV1D-42","IGKV1D-17","F13A1","IGKV1-12","FCGR2A","IGKV3D-20","IGKV1D-16","IGKV3-7","IL5RA","IGKV1D-8","MZB1","CXCR6","AC096579.13","IGKJ2","CENPH","IGKV1-39","LAX1","IGKV2-4","IGKV3D-11","IGKV3-15","IGKV1-16","IGKV1-5","IGKJ1","APOD","IGKV2-10","IGKJ5","HIST1H4L","BMP6","CD200R1","GGH","KCNN3","IGKV1-33","FCER1G","XCR1","CXCL9","NCF2","CD28","IGKV1-13","TMEM156","PDPN","FCRL5","IGKV2-28","KCNA3","IGKJ3","IGKV2-30","RP11-325F22.2","CCDC110","SLC39A8","ANKRD36BP2","MOXD1","KIAA1324L","MARCH1","IRF4","TIFA","IGKV1-6","RRAGD","EAF2","RP11-245J9.4","AMPD1","HIST1H2AB","CLCA1","GATA2","RETNLB","CCR2","KYNU","CD180","NCF1","IGKJ4","RGS1","IGKV4-1","CPA3","MANEA","HGF","REG1A","IGKV1-17","IGKV1-27","ITLN1","HIST1H2BL","PRSS3P2","IGKV1-9","MMRN1","TENM2","IGKV2-24","PLA2G2A","FNDC1","REG3A","DEFA6","DEFA5","RP11-65I12.1","RP11-278L15.6","OXCT2","IGSF9","RP11-334A14.8","CSMD2","RP3-395M20.7","RP11-203F10.6","CTD-3080P12.3","MTRNR2L6","RP11-54O7.14","EPHB6","KRT18P32"
"GSM5087242",0,0,0,4.21076526681748,8.37693549097991,7.6074174060582,0,7.42603610333649,2.34018605614257,8.14085606536262,7.76895058567164,0,3.66130011528182,6.24081104689793,7.79929773530014,0,0,0,0,2.34018605614257,0,1.68432376781766,2.76424764137128,3.41067477832274,0,4.86381415357417,2.34018605614257,4.21076526681748,4.21076526681748,1.68432376781766,0,2.34018605614257,2.76424764137128,0,0,0,4.58150183724629,1.68432376781766,1.68432376781766,0,2.34018605614257,0,0,2.76424764137128,0,4.21076526681748,0,3.88738308488422,0,0,3.88738308488422,0,2.34018605614257,0,0,3.10994278830527,0,2.34018605614257,0,0,0,2.34018605614257,1.68432376781766,5.56199896115836,3.66130011528182,3.41067477832274,2.34018605614257,5.61837576127194,3.10994278830527,3.10994278830527,1.68432376781766,2.34018605614257,1.68432376781766,4.21076526681748,3.41067477832274,9.63219422897302,2.76424764137128,2.34018605614257,1.68432376781766,3.88738308488422,0,0,3.41067477832274,3.66130011528182,3.88738308488422,1.68432376781766,1.68432376781766,1.68432376781766,9.69461481008373,0,1.68432376781766,5.51217357231593,2.76424764137128,6.12798398711823,3.10994278830527,1.68432376781766,1.68432376781766,0,6.44275277084905,2.34018605614257,8.97620002821653,6.76282612451749,8.83254402717197,5.3514741366751,8.81214720505722,4.05525442692133,8.5491630576981,3.88738308488422,2.76424764137128,5.01212936319079,5.30042755205945,7.4655468842057,2.76424764137128,2.76424764137128,6.86476183619635,5.23162194204404
"GSM5087243",0,0,0,5.3810217113092,9.62927725759532,8.28290464707872,0,8.17613978808067,0,8.43692573557648,9.10114310405903,0,6.21117817635227,6.38045762732762,9.21190657416965,0,2.17807984930109,2.56255128318866,2.56255128318866,3.49018589188454,2.17807984930109,0,3.49018589188454,0,0,5.22595206329601,1.58176993304496,4.52034094582238,4.52034094582238,0,1.58176993304496,3.22604154082007,0,0,2.94537421872946,3.49018589188454,5.71719532476768,2.94537421872946,2.94537421872946,0,4.88786718385745,0,3.86535915668455,2.56255128318866,0,3.86535915668455,0,3.86535915668455,3.22604154082007,1.58176993304496,4.01446315016777,0,3.22604154082007,0,2.56255128318866,4.88786718385745,2.94537421872946,1.58176993304496,1.58176993304496,0,1.58176993304496,1.58176993304496,3.22604154082007,5.28469058755381,2.94537421872946,3.68423446459448,3.68423446459448,5.90620258983864,0,2.94537421872946,0,2.17807984930109,3.68423446459448,3.68423446459448,2.56255128318866,9.40087139947936,1.58176993304496,1.58176993304496,0,0,0,1.58176993304496,3.68423446459448,2.94537421872946,5.53848275394693,1.58176993304496,3.22604154082007,2.17807984930109,10.3765147469617,2.17807984930109,1.58176993304496,5.71719532476768,3.22604154082007,6.21117817635227,2.56255128318866,0,2.17807984930109,2.94537421872946,5.94347595060442,3.22604154082007,9.46996447835455,6.78315986583622,8.77579697930825,0,7.80735644493668,4.17045170180019,9.01482189980638,2.17807984930109,5.71719532476768,4.61452502786628,3.49018589188454,9.03645230692321,2.94537421872946,3.49018589188454,6.93285449713054,5.49556674710045
"GSM5087244",0,0.698398188552119,0.698398188552119,6.43962108662615,10.9925337754472,8.77122786751571,3.09425356700111,8.68835404376571,2.67276376713268,10.780644326522,10.2213439416793,2.35338905185389,6.24772873464771,7.38329572034664,10.410778775053,0,1.59245059382998,1.84312639372443,3.82555472808105,3.67168515131172,2.67276376713268,0,4.76380683695451,0,0,5.89496037199753,2.14036334508081,5.63187006322709,5.60303514092398,2.14036334508081,0.698398188552119,3.93612496947939,2.82059737722586,0,4.4729547093224,3.7557090849589,6.75149583913864,5.60303514092398,3.21344647308114,2.14036334508081,4.6782056462099,3.09425356700111,2.67276376713268,2.82059737722586,1.59245059382998,3.51139417194142,2.35338905185389,4.10456157624602,3.09425356700111,3.21344647308114,3.21344647308114,3.41927612412731,3.51139417194142,3.09425356700111,0,6.14992289588267,2.52200842540002,3.82555472808105,3.82555472808105,2.82059737722586,3.82555472808105,1.59245059382998,3.9908534459826,6.74239815616472,2.82059737722586,3.82555472808105,5.40865474410287,6.77913291850805,3.82555472808105,3.67168515131172,2.97694501919356,3.93612496947939,1.17543593577737,4.10456157624602,2.67276376713268,10.5893896856235,3.30625525203668,2.67276376713268,3.21344647308114,4.51853767757731,4.90730531186046,3.51139417194142,4.76380683695451,2.97694501919356,6.96992219159388,4.16798167218899,3.9908534459826,3.09425356700111,11.3115512231568,3.61351202260271,3.21344647308114,6.70872434587891,3.30625525203668,7.6950057300179,3.09425356700111,4.38177877743466,3.82555472808105,3.41927612412731,7.91775769961666,4.16798167218899,10.708694593202,9.16760577774983,10.9022676250196,5.73938551722696,6.60676147126783,3.51139417194142,7.9002788087099,2.52200842540002,5.26628110167276,4.10456157624602,4.10456157624602,6.21264743926162,0.698398188552119,2.52200842540002,5.8708367428654,4.90730531186046
"GSM5087245",0,0,1.62889368329128,6.56474044229151,11.5616603092373,9.50500224320104,2.22425182821865,9.35190908842116,1.83400635000059,10.708694593202,10.9022676250196,1.62889368329128,6.95342622687376,7.83847204387323,11.1663614616733,0,1.36819823804318,3.4716775000969,4.03732149121254,2.76751342979676,2.0406997075628,1.36819823804318,4.30824911094408,0.982336138790373,0.982336138790373,6.41505123604194,3.62816642048351,6.11051860662622,6.09611268550447,2.22425182821865,0,5.00993910774333,3.57258267473403,0,4.76012767422189,3.75158631356319,7.01253800779753,5.1008653090437,2.52200842540002,2.52200842540002,5.54136531711558,3.57258267473403,3.16507824938964,3.62816642048351,0.982336138790373,3.95279366327407,0.507529710270346,3.80040970925216,2.22425182821865,4.03732149121254,4.13551201322265,4.7893336886896,4.17045170180019,3.3044913735341,2.76751342979676,6.50100964165305,2.87420969182547,4.30824911094408,3.07202825295669,3.23134774225192,2.22425182821865,0.982336138790373,3.39480184003707,7.62801836242069,3.75158631356319,2.87420969182547,5.33420228058213,7.43653554876731,4.27145598376072,4.23347026480527,1.36819823804318,4.41384742504839,0.507529710270346,5.99444554292388,3.57258267473403,11.0576125022875,3.67168515131172,2.9816414041928,3.85745070357016,4.20513181125887,4.17045170180019,3.80040970925216,4.76012767422189,3.57258267473403,7.28205594512729,4.20513181125887,4.86169654826094,3.3044913735341,12.0869071740377,3.07202825295669,2.39496656933286,7.50646884470137,4.20513181125887,8.64481022451486,3.3044913735341,3.95279366327407,3.95279366327407,2.76751342979676,9.63054248971372,5.06799849701197,12.4835116092476,9.64667419863227,12.2616585992759,6.21532081434653,7.1075479442045,2.52200842540002,7.97386078337148,2.52200842540002,3.4716775000969,4.08801672949249,4.41384742504839,6.27093016941826,2.0406997075628,1.36819823804318,5.62209984488409,2.39496656933286
"GSM5087246",0.76704986382989,0.507529710270346,1.70419029805229,6.62098284350226,11.4108707121818,9.4518163923546,2.40106993460506,9.35426372990601,3.20120862361182,11.6539059134181,10.4640857890483,2.97018678724831,6.9880794909171,7.75906311687114,10.7520543195139,0.507529710270346,0.76704986382989,1.94333231747586,4.39199938152314,4.08801672949249,3.47004165101741,1.01132164603675,5.77238950151804,2.06352447330276,0.231884057971014,6.05623591308452,4.1179228423081,6.5159890992038,6.51046449988687,2.69101579791423,1.58176993304496,4.43432312579463,4.3242902014364,1.94333231747586,4.57173268340774,4.87679634029578,7.42747596307067,5.83557161013423,3.28672039483368,1.41952060010449,5.41111860629901,4.17156132977057,3.38080660024354,3.56358164409519,2.73697792282173,4.4613877541027,1.83031232823011,4.37725113922299,2.54211109777003,1.70419029805229,3.64183808179867,2.69101579791423,5.1115210488201,3.31846494430816,1.70419029805229,6.12682072618551,3.42649741545268,3.59318999554069,4.05826887835803,3.98935493218647,2.40106993460506,2.46923156498852,4.43432312579463,7.84274717261305,3.56358164409519,2.54211109777003,4.41415266585314,6.68541071830715,4.3242902014364,5.16713256049357,3.20120862361182,5.17678812874331,3.28672039483368,5.8418205673949,3.31846494430816,11.1084418626476,3.38080660024354,4.08801672949249,4.74296782831945,4.03474919752493,2.46923156498852,1.94333231747586,5.34008192304735,5.04492661958321,7.74728189597144,4.51603741662936,5.71464560671382,3.96998420146644,11.9537446258934,3.50381741847566,3.47004165101741,7.19958615040725,4.19103577697476,8.01676785236039,4.6544000668924,4.6544000668924,2.73697792282173,4.08801672949249,7.96514975304956,3.56358164409519,11.4630069285756,10.4838959848726,12.2127800637659,6.64050860314435,7.84274717261305,2.80514371800152,7.601086129604,1.58176993304496,3.47004165101741,3.1054038552499,4.05826887835803,5.90871032591284,1.41952060010449,1.18268231258899,3.67019812978658,3.06516463438229
"GSM5087247",0,0,0,4.37847426477819,7.39754772194592,7.54793429840757,0,7.44645447194001,0,7.56611196957145,6.83652284608861,0,2.90656554705129,6.40125315456195,6.90671047111492,0,0,2.90656554705129,0,0,0,0,0,2.44528066576948,0,3.85841574120795,3.85841574120795,2.90656554705129,2.90656554705129,2.90656554705129,0,0,0,0,0,0,4.65225400594483,0,0,0,0,2.44528066576948,2.44528066576948,0,1.79057662152476,4.65225400594483,0,1.79057662152476,1.79057662152476,1.79057662152476,2.90656554705129,0,0,1.79057662152476,0,4.76817004076917,0,1.79057662152476,0,0,2.44528066576948,0,3.62468190947956,4.88064422707031,0,2.90656554705129,2.44528066576948,5.45688298048266,2.44528066576948,0,2.44528066576948,2.90656554705129,2.90656554705129,1.79057662152476,0,9.75701452821075,2.44528066576948,0,4.76817004076917,2.90656554705129,0,4.05169386730676,0,3.85841574120795,4.53528832764666,3.29330368354312,3.85841574120795,3.85841574120795,9.46730950719673,0,0,5.58042905837743,2.44528066576948,6.63143607044286,1.79057662152476,2.90656554705129,1.79057662152476,1.79057662152476,6.11083222459365,2.44528066576948,9.26174703056922,7.30562670701642,9.02871837784986,4.05169386730676,8.70052385981522,3.29330368354312,8.25740683220959,3.29330368354312,6.49673235088727,1.79057662152476,5.0790333941368,9.20916045218442,3.29330368354312,0,7.22481223536679,4.88064422707031
"GSM5087248",0,0,0,5.23338763963381,8.26643367722547,7.5245081298026,1.97419149163448,7.57174035334291,1.40121575364313,8.23177663348817,7.43266862565593,0,4.27381442541866,6.30076820689524,7.65933976115473,0,0,0,2.77100201600411,2.43852258893639,2.43852258893639,0,3.94314680112255,0,0,4.06463991354383,2.77100201600411,2.77100201600411,2.77100201600411,2.77100201600411,2.43852258893639,3.05157049513954,2.43852258893639,0,3.64683840460141,1.97419149163448,5.49556674710045,2.43852258893639,2.77100201600411,0,3.05157049513954,2.43852258893639,1.40121575364313,2.77100201600411,2.43852258893639,3.47854487629569,0,3.47854487629569,0,0,4.06463991354383,0,0,1.97419149163448,0,4.38460798740195,1.40121575364313,2.43852258893639,0,1.97419149163448,1.40121575364313,0,3.94314680112255,5.71650450704948,1.97419149163448,3.05157049513954,1.97419149163448,4.74225097876402,2.43852258893639,0,0,4.38460798740195,3.2830818185414,3.47854487629569,2.43852258893639,10.0613271963319,3.64683840460141,1.40121575364313,2.43852258893639,3.05157049513954,2.43852258893639,0,4.97254704920269,2.43852258893639,4.27381442541866,2.43852258893639,4.97254704920269,3.2830818185414,9.30080410594694,0,0,4.92285320208193,1.97419149163448,6.75110804366763,0,0,1.40121575364313,1.40121575364313,6.83598429909389,2.43852258893639,8.95526702298503,8.20032874658743,9.57077601828984,3.2830818185414,8.43833999229307,3.64683840460141,8.65287150488496,2.43852258893639,5.49556674710045,2.43852258893639,4.27381442541866,9.22708934701987,2.43852258893639,2.43852258893639,5.98745792728474,4.97254704920269
"GSM5087249",1.10822680649309,0,0,5.00600103756453,9.17831880373408,8.55844354684376,0,8.46939242977748,0,8.04066961386042,8.66543240993012,0,5.61772225590891,6.80119213401997,8.89605565502572,0,0,4.55355044625774,1.7341959404855,3.49267952588144,0,1.10822680649309,2.19638469576245,0,1.10822680649309,5.48515923271389,2.19638469576245,3.49267952588144,3.49267952588144,1.10822680649309,1.10822680649309,2.75311121522676,3.49267952588144,0,1.10822680649309,1.10822680649309,4.67645495424116,3.86691002536192,2.75311121522676,1.7341959404855,3.76721444182961,3.17028977759573,3.3229669016225,3.17028977759573,0,4.39452298093689,2.47679609691889,4.23151081801224,1.10822680649309,1.10822680649309,2.19638469576245,1.7341959404855,0,2.47679609691889,0,4.79379733543816,2.19638469576245,1.10822680649309,2.47679609691889,1.10822680649309,1.10822680649309,0,4.16039144166486,6.05531135462796,1.7341959404855,0,2.19638469576245,5.73946751225035,3.3229669016225,2.47679609691889,1.7341959404855,3.3229669016225,3.63966739220164,4.74296782831945,3.17028977759573,9.75701452821075,4.23151081801224,4.39452298093689,4.9517596033435,1.10822680649309,1.10822680649309,2.47679609691889,3.49267952588144,2.75311121522676,5.77917231867785,1.10822680649309,3.17028977759573,4.16039144166486,11.2422184989384,2.75311121522676,2.47679609691889,5.93031536807545,5.18563854813815,8.69520951190706,2.98078787246739,2.98078787246739,4.61736011407243,2.75311121522676,9.31586777020267,4.16039144166486,11.4108707121818,9.43870588852337,11.7588980328247,5.548485617086,8.44910982373789,2.75311121522676,8.72623040802561,3.17028977759573,4.67645495424116,3.97273558661561,3.97273558661561,5.87418414532144,3.3229669016225,3.17028977759573,6.07521755088294,5.18563854813815
"GSM5087250",0,0,0,5.5546445119355,10.5659650742451,8.59285499506212,2.14541961742749,8.50809308330021,0.922398323049729,10.2691655894169,9.80525264810221,0.922398323049729,6.97124268006231,7.51701334164808,10.0637934616556,0,1.45172918592096,4.29457935548718,3.90980038264165,3.21344647308114,2.93912326240787,1.79057662152476,5.35629647245456,1.45172918592096,2.14541961742749,5.17853445054444,4.24330031433029,5.40024178422097,5.40024178422097,2.14541961742749,1.45172918592096,2.58759843491216,4.03713645431321,0.922398323049729,4.75281672807624,2.39154655096804,7.17172728130514,5.46407371248715,2.14541961742749,2.39154655096804,4.53473779383284,2.93912326240787,1.79057662152476,2.14541961742749,2.14541961742749,3.67140635313915,2.58759843491216,3.98143279204202,3.21344647308114,3.32474152517622,2.58759843491216,2.14541961742749,3.21344647308114,2.93912326240787,3.08571148875609,5.00053467894653,2.39154655096804,3.46799715133168,2.93912326240787,2.58759843491216,2.14541961742749,1.45172918592096,3.32474152517622,6.46018847576275,3.46799715133168,2.14541961742749,3.58751090414427,5.46407371248715,3.46799715133168,4.35548017994429,2.39154655096804,5.10737887380563,1.79057662152476,4.78634601270465,2.93912326240787,10.323540475301,2.93912326240787,2.77367979048352,4.4630112693685,2.58759843491216,1.79057662152476,0.922398323049729,4.78634601270465,3.90980038264165,6.8077411929403,3.32474152517622,5.30457272808899,3.83806606292091,10.9557069751256,3.21344647308114,4.11043316220147,5.78927296638005,4.17732934089258,7.15186284621608,4.40733527142286,3.67140635313915,3.46799715133168,0.922398323049729,7.08364275580245,1.79057662152476,10.1408682877847,8.69601379826059,10.1530986769857,6.58067985986013,7.42431003756451,3.46799715133168,7.601086129604,2.93912326240787,4.7024383857471,3.67140635313915,3.83806606292091,5.5546445119355,2.39154655096804,2.58759843491216,5.8738672352223,3.58751090414427
"GSM5087251",0.698398188552119,0,0.698398188552119,5.94263289242715,10.3857448785206,8.85945963514402,1.76455445505142,8.7515141381822,2.41919270119672,10.3062128416034,9.55713397499505,2.72657780138161,6.08719184598114,7.05496903463209,9.80525264810221,0,0,1.10822680649309,3.20001351984092,2.55653624696723,3.09425356700111,0,4.3319760260416,2.72657780138161,1.10822680649309,5.28919610247317,3.20001351984092,5.46487230187778,5.46487230187778,2.22425182821865,2.22425182821865,2.72657780138161,3.88375245880815,0.698398188552119,3.62558489202737,3.88375245880815,6.59119983873132,4.81798308751569,2.01021908337359,3.36421315834285,5.28919610247317,2.97965740127897,2.83881524495598,3.46766524053738,1.76455445505142,3.88375245880815,2.41919270119672,3.46766524053738,2.22425182821865,1.5270219971223,2.83881524495598,2.22425182821865,2.83881524495598,2.01021908337359,1.5270219971223,5.04492661958321,2.83881524495598,3.77591462671338,2.72657780138161,1.5270219971223,2.41919270119672,1.10822680649309,3.88375245880815,6.50548283350378,3.28821832794243,3.69646176615194,2.22425182821865,6.17915018252993,2.83881524495598,3.93925313728515,2.72657780138161,4.45215834040057,0.698398188552119,4.81798308751569,3.46766524053738,10.4550309629084,2.41919270119672,0,3.77591462671338,2.72657780138161,2.41919270119672,2.41919270119672,4.26484158399728,3.09425356700111,6.72843928449579,4.18009103651881,4.99392994532639,4.23085234483043,10.6347683027306,3.09425356700111,3.69646176615194,6.60768761018663,2.22425182821865,6.22149731280998,3.20001351984092,2.01021908337359,3.93925313728515,2.72657780138161,7.54108677561278,2.55653624696723,9.94352169845923,8.80913291719025,10.7662010308035,4.92145495844323,7.98343360826233,3.28821832794243,7.65493449013765,1.10822680649309,5.28919610247317,3.93925313728515,3.69646176615194,6.23261817030842,2.55653624696723,1.5270219971223,4.99392994532639,4.03695141741388
"GSM5087252",0,0,0,5.48452451098241,10.2329640556969,8.66543240993012,2.43013290060257,8.61881591352152,2.43013290060257,9.25786757833602,9.3570498316347,0,6.57010714711798,7.03231711551727,9.4934509751037,0,0,1.76836654788959,4.0050390137856,2.87611178651066,1.76836654788959,0,0,0,0,5.64642443120567,0,4.1750985020488,4.1750985020488,2.87611178651066,3.2334336812796,2.43013290060257,0,0,4.4630112693685,2.43013290060257,6.52230079202042,4.31990986751043,1.76836654788959,2.87611178651066,4.0050390137856,0,3.81230636872566,1.76836654788959,2.43013290060257,2.43013290060257,1.76836654788959,0,0,1.76836654788959,2.43013290060257,1.76836654788959,0,2.87611178651066,2.87611178651066,4.7829035954755,3.81230636872566,3.57025953994788,3.57025953994788,0,0,0,3.57025953994788,5.99371967811194,2.43013290060257,1.76836654788959,3.81230636872566,6.1399538403953,0,3.2334336812796,3.57025953994788,4.95559941327089,2.87611178651066,3.2334336812796,1.76836654788959,9.07352784325616,0,0,4.1750985020488,1.76836654788959,2.43013290060257,2.87611178651066,4.87020108913706,1.76836654788959,6.30385701004639,2.87611178651066,4.0050390137856,4.58644897155183,9.00499493011232,3.2334336812796,3.2334336812796,5.64642443120567,0,0,3.57025953994788,2.87611178651066,0,2.43013290060257,4.1750985020488,3.2334336812796,6.46727412970479,3.57025953994788,6.48973693410782,5.64642443120567,7.75549386341799,4.31990986751043,9.13285439812133,2.87611178651066,5.86717444664332,4.7829035954755,4.0050390137856,7.01103538955428,3.2334336812796,2.87611178651066,6.27096566796473,4.68277803185031
"GSM5087253",0,4.00525713205875,2.07446487188483,6.32029102297903,11.7188785737001,9.14376774690745,3.62006671157474,9.14376774690745,3.18904750555915,12.2616585992759,10.262384598585,2.835975821623,7.13239735422299,6.98349332029184,10.5893896856235,0,2.39154655096804,3.70387823415583,5.12744742065474,4.91282250648589,2.07446487188483,2.835975821623,6.58591565008176,3.18904750555915,2.07446487188483,5.76648230369646,2.39154655096804,7.04335449734236,7.04335449734236,2.835975821623,3.48589694119825,4.16881364762011,5.30694408692884,1.13119727751804,5.78365955540858,5.43583493886685,8.52883199976717,6.09137821287082,2.07446487188483,2.39154655096804,5.65317885589921,5.56820624697168,1.68512910338465,4.23206841435738,3.91259234029299,3.32089004635754,3.62006671157474,4.55669435284775,3.32089004635754,1.13119727751804,3.32089004635754,2.39154655096804,4.33191725924575,2.61754725105383,2.39154655096804,4.23206841435738,4.65405286447496,2.39154655096804,4.33191725924575,4.65405286447496,2.07446487188483,0,5.4562125956602,5.83852924472706,3.18904750555915,2.835975821623,4.91282250648589,6.1726733606461,4.23206841435738,5.83852924472706,3.91259234029299,5.27124797842681,3.32089004635754,3.91259234029299,4.08565666205637,13.072935589639,4.28335147204763,4.23206841435738,3.48589694119825,4.00525713205875,3.48589694119825,2.61754725105383,6.05036471296088,6.56263243181644,8.65188190000045,4.95516364096534,5.68646052064848,4.00525713205875,12.7533091834094,4.40552184109931,3.70387823415583,7.93587967169002,5.51745059571175,8.94507443295121,4.83802479976807,4.08565666205637,4.79365441793463,4.83802479976807,8.58961916721807,1.68512910338465,11.3115512231568,10.9720952281464,12.4228719831333,3.18904750555915,6.32029102297903,1.13119727751804,5.73637386366858,0,2.835975821623,1.68512910338465,2.39154655096804,4.16881364762011,1.68512910338465,0,3.48589694119825,3.48589694119825
"GSM5087254",1.97419149163448,2.35982649888198,3.02220675889107,7.67540144501603,13.6302584082427,11.0134211418814,2.29718333939869,10.9022676250196,3.90381947162463,13.9378912682086,12.5512755750253,5.47167189287386,9.50788358641291,9.60634683349029,13.072935589639,2.42159074979457,2.29718333939869,4.94908980578748,6.33919766368851,4.75706316359442,4.80286681431686,4.90086372279598,8.47955460074518,2.8151060540976,4.10921074875514,7.58534423324883,4.05390438405022,8.77177230702692,8.7665090078039,2.06598715448308,4.48991619381006,5.10923167976457,7.17013836951778,3.07067884129884,6.91164251912506,6.58807001737479,9.83683023890174,7.86926424406209,3.58651450179825,6.42856007639915,8.54800918815584,4.4630112693685,4.55441754608652,3.33677589752598,3.42542494325784,5.831340587348,5.32544533583105,4.58672247774155,3.93647938687418,3.28672039483368,3.46799715133168,3.49591035189815,6.6201458678563,3.30528047185326,3.07067884129884,7.90136749076272,5.94347595060442,5.23986343523331,5.90693140752917,6.27272069717489,2.35982649888198,3.23134774225192,6.08970365801711,9.63714287714629,4.63665965678506,4.22805242952406,4.72363861183535,8.46939242977748,5.15952007557356,7.69078175151047,4.22805242952406,6.35858501719988,2.61288162649025,6.43771716241618,4.0308119905532,12.17234962553,4.31121859711389,2.61288162649025,5.30491175745176,3.42542494325784,4.22805242952406,3.02220675889107,7.99664376599339,3.70078718089648,10.2474719584337,5.92745401686994,6.80707560380489,4.80286681431686,12.4835116092476,6.11835971323761,6.26050470892748,8.08420786558095,4.85641769856522,8.46442253214462,6.78173119447107,5.44899663356237,4.10921074875514,6.4610445273929,7.24386748078993,4.97310611562648,11.9149988533712,10.0314307881325,11.3115512231568,5.44899663356237,5.39323496956944,1.46809560645639,4.68647542924046,0.781542617453078,4.51117617252241,1.22518897066543,2.42159074979457,3.46799715133168,1.22518897066543,0.231884057971014,3.46799715133168,2.85140189381012
"GSM5087255",3.94187603581887,5.25777537842737,3.85521189064622,7.96514975304956,13.6302584082427,11.3115512231568,2.12442804546413,11.0576125022875,5.2703769070958,13.9378912682086,12.4835116092476,4.85401393660638,9.28579138886897,9.66828174934057,12.707477320034,3.48306580392344,3.3044913735341,5.69087864348153,7.02335291482185,2.75633429379685,4.4085549979708,4.02954325866198,9.03645230692321,2.12442804546413,3.8224880874605,7.73099965091687,3.43233101391227,8.93588175261869,8.93350767850102,3.85521189064622,5.18304891293711,5.24260259968518,6.91554622078206,3.63704209099058,7.32571159045788,7.31252030476358,10.418220855846,8.70928376077863,3.34134171939992,5.54136531711558,8.14533433526856,5.58463165039894,4.76756920329514,3.34134171939992,3.61149316030041,6.00453255671408,5.06650511506255,3.63704209099058,3.63704209099058,1.40121575364313,3.74002929897633,3.63704209099058,7.46298960188105,4.11038719107252,2.8164790816256,8.19327444245286,5.10947421318425,5.45268218186963,6.55077920095959,6.30815572703512,3.21172794958198,3.96603896594307,6.15475743590375,8.83573267494333,5.32690995007044,4.62210981103189,4.02954325866198,7.49814247682952,5.2313967053119,8.34083647527016,4.48797345082686,6.06497462654749,1.83523769059076,7.27242013580226,4.72440790886002,12.2616585992759,4.11038719107252,3.34134171939992,6.6201458678563,3.48306580392344,3.96603896594307,2.8164790816256,8.23979236201678,4.23085234483043,10.9925337754472,4.98530107919918,7.06210613441805,4.29597383962441,12.3129621339776,6.14849643767788,6.30815572703512,8.43760512458108,5.65532799300789,7.96834756040372,7.16201527736907,5.4805421675953,4.11038719107252,5.68373944187555,7.76895058567164,3.78606131673181,11.7588980328247,10.4470132915014,11.0365546027474,5.86555263624024,4.6979597229762,1.83523769059076,5.55110806314209,1.13721231373947,4.6979597229762,2.41919270119672,2.12442804546413,3.78606131673181,0,0,4.25479078277693,2.92438158152187
"GSM5087256",1.97885711619806,1.65965101300216,3.10174715484934,7.258257652621,13.072935589639,10.8145636452874,2.80514371800152,10.6800698750464,3.28821832794243,12.6155838034346,12.4228719831333,3.46975521359577,8.21017606608347,9.01591762173862,12.7991410467848,1.65965101300216,2.61288162649025,4.91611622967809,6.13663908494633,4.26480954128518,4.17336052245191,1.97885711619806,6.96606678107117,2.49665869310824,3.04688587757938,7.04014584521885,4.20850612427146,7.93991433791021,7.93314382333697,2.17141136540533,3.95199412946898,5.24544417011121,6.18211469754502,1.97885711619806,5.67611321490895,5.94203660696043,9.62801202547694,6.84359181033669,4.06866581154976,4.63783455836921,6.99685813484835,3.46975521359577,4.60215246529896,3.46975521359577,2.71910766659982,4.81938578658991,4.38289967726848,3.95199412946898,2.80514371800152,3.62975467176199,3.51610820328038,3.72250974037847,6.02450455155225,3.17518643902698,2.80514371800152,6.64885899307053,5.59996752775524,4.41031451541578,4.7763681741279,4.53384793086669,1.42799831750625,2.71910766659982,4.7167935713276,8.25183104739247,4.85371458141257,2.40407745271578,4.74296782831945,8.13587229513274,4.8888388824463,7.22869384096111,3.72250974037847,5.1309280057194,1.81103481226355,6.98578398889166,3.66597604814743,12.0869071740377,4.8888388824463,4.17336052245191,4.95796913839173,3.33046166708659,3.62975467176199,2.86760564133596,6.88703947635332,5.23483160634386,8.43907486000506,5.89692962154135,5.68768938925669,3.33046166708659,11.8303380102787,5.37582956653709,4.7167935713276,7.51774354293508,4.55707209118352,8.72954389537998,5.83216980274094,3.04688587757938,4.42906467188073,5.41923042052827,9.12935114210912,5.59996752775524,12.2616585992759,9.68667473254856,11.9149988533712,5.71216556644606,6.3420695465337,0.796035371076267,7.09950304704224,2.49665869310824,3.90794865286948,3.10174715484934,3.51610820328038,6.15672488821508,1.81103481226355,0.40470742758849,4.7167935713276,1.97885711619806
